FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,PZ2
0.5928723173845292,-0.08650138226305346,5.053990697415562,0.3150341850042978,0.20274864104842844,0.6072082169799774,0.5928723173845292,-0.08650138226305346,5.053990697415562,0.3150341850042978,0.20274864104842844,0.6072082169799774,0.5928723173845292,-0.08650138226305346,5.053990697415562,0.3150341850042978,0.20274864104842844,0.6072082169799774,0.5928723173845292,-0.08650138226305346
1.2837975911304564,0.1254029925125519,5.2289797023368845,0.5713190286687447,0.45613090062844525,0.25684003957346957,1.2837975911304564,0.1254029925125519,5.2289797023368845,0.5713190286687447,0.45613090062844525,0.25684003957346957,1.2837975911304564,0.1254029925125519,5.2289797023368845,0.5713190286687447,0.45613090062844525,0.25684003957346957,1.2837975911304564,0.1254029925125519
1.0114002008830099,0.13446328514573327,5.269732282174755,0.46757260913352383,0.37151018639566,-0.023435748792116417,1.0114002008830099,0.13446328514573327,5.269732282174755,0.46757260913352383,0.37151018639566,-0.023435748792116417,1.0114002008830099,0.13446328514573327,5.269732282174755,0.46757260913352383,0.37151018639566,-0.023435748792116417,1.0114002008830099,0.13446328514573327
0.3350590806841178,-0.06853520062575687,5.272751347538234,0.21684234773244707,0.1028690406963722,0.7098829438982334,0.3350590806841178,-0.06853520062575687,5.272751347538234,0.21684234773244707,0.1028690406963722,0.7098829438982334,0.3350590806841178,-0.06853520062575687,5.272751347538234,0.21684234773244707,0.1028690406963722,0.7098829438982334,0.3350590806841178,-0.06853520062575687
-0.13702116875171383,-0.20961159230964296,4.864267975483173,0.01645225664984842,-0.08352831897755203,0.39154966819106624,-0.13702116875171383,-0.20961159230964296,4.864267975483173,0.01645225664984842,-0.08352831897755203,0.39154966819106624,-0.13702116875171383,-0.20961159230964296,4.864267975483173,0.01645225664984842,-0.08352831897755203,0.39154966819106624,-0.13702116875171383,-0.20961159230964296
0.009512116506020003,-0.09313814063436357,4.747177730350825,0.0791254137460928,-0.009620593175748739,0.0643032197693785,0.009512116506020003,-0.09313814063436357,4.747177730350825,0.0791254137460928,-0.009620593175748739,0.0643032197693785,0.009512116506020003,-0.09313814063436357,4.747177730350825,0.0791254137460928,-0.009620593175748739,0.0643032197693785,0.009512116506020003,-0.09313814063436357
0.26076654392451803,-0.04060903591463056,4.784678016920571,0.1954108503956629,0.09572189090428375,0.5002408577677756,0.26076654392451803,-0.04060903591463056,4.784678016920571,0.1954108503956629,0.09572189090428375,0.5002408577677756,0.26076654392451803,-0.04060903591463056,4.784678016920571,0.1954108503956629,0.09572189090428375,0.5002408577677756,0.26076654392451803,-0.04060903591463056
0.10746460352280726,-0.1867936767851986,4.151735654663529,0.15075136989658697,0.0257958952375017,0.5528004063118529,0.10746460352280726,-0.1867936767851986,4.151735654663529,0.15075136989658697,0.0257958952375017,0.5528004063118529,0.10746460352280726,-0.1867936767851986,4.151735654663529,0.15075136989658697,0.0257958952375017,0.5528004063118529,0.10746460352280726,-0.1867936767851986
-0.15275705649280755,-0.28004729680173623,3.7658571687254976,0.031050635199391365,-0.07901758324843465,0.7898021365116442,-0.15275705649280755,-0.28004729680173623,3.7658571687254976,0.031050635199391365,-0.07901758324843465,0.7898021365116442,-0.15275705649280755,-0.28004729680173623,3.7658571687254976,0.031050635199391365,-0.07901758324843465,0.7898021365116442,-0.15275705649280755,-0.28004729680173623
-0.031088142822692434,-0.2221858155961893,4.070600467503834,0.05679835593033046,-0.03439422343288502,-1.6910380842247905,-0.031088142822692434,-0.2221858155961893,4.070600467503834,0.05679835593033046,-0.03439422343288502,-1.6910380842247905,-0.031088142822692434,-0.2221858155961893,4.070600467503834,0.05679835593033046,-0.03439422343288502,-1.6910380842247905,-0.031088142822692434,-0.2221858155961893
0.16781250562385483,-0.07573889128599899,4.088306010704129,0.125688624516069,0.03151626880710345,1.454387115122983,0.16781250562385483,-0.07573889128599899,4.088306010704129,0.125688624516069,0.03151626880710345,1.454387115122983,0.16781250562385483,-0.07573889128599899,4.088306010704129,0.125688624516069,0.03151626880710345,1.454387115122983,0.16781250562385483,-0.07573889128599899
0.18066748674525684,-0.09463963410367449,3.8344256300712747,0.1374484985919202,0.029386676773556098,1.92225929307868,0.18066748674525684,-0.09463963410367449,3.8344256300712747,0.1374484985919202,0.029386676773556098,1.92225929307868,0.18066748674525684,-0.09463963410367449,3.8344256300712747,0.1374484985919202,0.029386676773556098,1.92225929307868,0.18066748674525684,-0.09463963410367449
0.3205711164878356,-0.03497797049325836,4.174812375417889,0.19759665711228078,0.08743934378574374,-1.0914679623770818,0.3205711164878356,-0.03497797049325836,4.174812375417889,0.19759665711228078,0.08743934378574374,-1.0914679623770818,0.3205711164878356,-0.03497797049325836,4.174812375417889,0.19759665711228078,0.08743934378574374,-1.0914679623770818,0.3205711164878356,-0.03497797049325836
0.6370507986906419,0.09311364917549479,4.380718942195427,0.32499631610322516,0.21396910323111132,0.5923850113046394,0.6370507986906419,0.09311364917549479,4.380718942195427,0.32499631610322516,0.21396910323111132,0.5923850113046394,0.6370507986906419,0.09311364917549479,4.380718942195427,0.32499631610322516,0.21396910323111132,0.5923850113046394,0.6370507986906419,0.09311364917549479
0.855047580501975,0.13137671579942117,4.4631426074218306,0.401159618625757,0.2920023279933771,0.5436312954656031,0.855047580501975,0.13137671579942117,4.4631426074218306,0.401159618625757,0.2920023279933771,0.5436312954656031,0.855047580501975,0.13137671579942117,4.4631426074218306,0.401159618625757,0.2920023279933771,0.5436312954656031,0.855047580501975,0.13137671579942117
0.9721537898288026,0.18411968580148627,4.449922017624346,0.4457611836846731,0.3272938145863891,-0.4878440585732681,0.9721537898288026,0.18411968580148627,4.449922017624346,0.4457611836846731,0.3272938145863891,-0.4878440585732681,0.9721537898288026,0.18411968580148627,4.449922017624346,0.4457611836846731,0.3272938145863891,-0.4878440585732681,0.9721537898288026,0.18411968580148627
0.9870557301347999,0.21351052300478693,4.053070697604514,0.43770905611525324,0.3378610074448705,1.8994356417522051,0.9870557301347999,0.21351052300478693,4.053070697604514,0.43770905611525324,0.3378610074448705,1.8994356417522051,0.9870557301347999,0.21351052300478693,4.053070697604514,0.43770905611525324,0.3378610074448705,1.8994356417522051,0.9870557301347999,0.21351052300478693
0.8564326008856071,0.1403855059283322,3.8886867336566033,0.38795937989486157,0.3002202229045616,-2.3496648259623325,0.8564326008856071,0.1403855059283322,3.8886867336566033,0.38795937989486157,0.3002202229045616,-2.3496648259623325,0.8564326008856071,0.1403855059283322,3.8886867336566033,0.38795937989486157,0.3002202229045616,-2.3496648259623325,0.8564326008856071,0.1403855059283322
0.8801007267382502,0.13914790945275304,3.782639643547874,0.3901098504644453,0.30512341317044783,-0.11489470132815469,0.8801007267382502,0.13914790945275304,3.782639643547874,0.3901098504644453,0.30512341317044783,-0.11489470132815469,0.8801007267382502,0.13914790945275304,3.782639643547874,0.3901098504644453,0.30512341317044783,-0.11489470132815469,0.8801007267382502,0.13914790945275304
1.0978152857470957,0.24858128425105863,3.5199688750370837,0.46616566441947405,0.38419910123230827,-0.22352822941109599,1.0978152857470957,0.24858128425105863,3.5199688750370837,0.46616566441947405,0.38419910123230827,-0.22352822941109599,1.0978152857470957,0.24858128425105863,3.5199688750370837,0.46616566441947405,0.38419910123230827,-0.22352822941109599,1.0978152857470957,0.24858128425105863
1.0145488023803215,0.2255979722821375,3.344741282273214,0.4069969533117819,0.3749167942657482,0.3434050232854912,1.0145488023803215,0.2255979722821375,3.344741282273214,0.4069969533117819,0.3749167942657482,0.3434050232854912,1.0145488023803215,0.2255979722821375,3.344741282273214,0.4069969533117819,0.3749167942657482,0.3434050232854912,1.0145488023803215,0.2255979722821375
0.6969309269004865,0.10895569310402312,3.1096553922035226,0.27916379722630397,0.26963112248771975,-0.6040931845211063,0.6969309269004865,0.10895569310402312,3.1096553922035226,0.27916379722630397,0.26963112248771975,-0.6040931845211063,0.6969309269004865,0.10895569310402312,3.1096553922035226,0.27916379722630397,0.26963112248771975,-0.6040931845211063,0.6969309269004865,0.10895569310402312
0.7872300392549768,0.13459682654832605,2.7413114254404953,0.3204193699288934,0.2816447008327562,1.1910702986986619,0.7872300392549768,0.13459682654832605,2.7413114254404953,0.3204193699288934,0.2816447008327562,1.1910702986986619,0.7872300392549768,0.13459682654832605,2.7413114254404953,0.3204193699288934,0.2816447008327562,1.1910702986986619,0.7872300392549768,0.13459682654832605
1.1787362773223857,0.29613423111813636,3.2630749891263653,0.4489384727121815,0.4097206139272161,2.067364106794211,1.1787362773223857,0.29613423111813636,3.2630749891263653,0.4489384727121815,0.4097206139272161,2.067364106794211,1.1787362773223857,0.29613423111813636,3.2630749891263653,0.4489384727121815,0.4097206139272161,2.067364106794211,1.1787362773223857,0.29613423111813636
1.2158899007792585,0.313569735706854,3.3346205721168634,0.47681670196480497,0.43536461398105664,0.7253813422708277,1.2158899007792585,0.313569735706854,3.3346205721168634,0.47681670196480497,0.43536461398105664,0.7253813422708277,1.2158899007792585,0.313569735706854,3.3346205721168634,0.47681670196480497,0.43536461398105664,0.7253813422708277,1.2158899007792585,0.313569735706854
0.9204357981377049,0.22397152546300172,3.0791657340194902,0.38488042080874435,0.3356984387195429,1.2794435818578738,0.9204357981377049,0.22397152546300172,3.0791657340194902,0.38488042080874435,0.3356984387195429,1.2794435818578738,0.9204357981377049,0.22397152546300172,3.0791657340194902,0.38488042080874435,0.3356984387195429,1.2794435818578738,0.9204357981377049,0.22397152546300172
0.7432110132323825,0.27748548351458696,3.0696557435478633,0.31051796964212974,0.2625824903774541,-1.4852507996477164,0.7432110132323825,0.27748548351458696,3.0696557435478633,0.31051796964212974,0.2625824903774541,-1.4852507996477164,0.7432110132323825,0.27748548351458696,3.0696557435478633,0.31051796964212974,0.2625824903774541,-1.4852507996477164,0.7432110132323825,0.27748548351458696
0.7326785117745491,0.2802932478398015,2.950677540270633,0.3202342601297895,0.25402378856749624,-0.5093790141586638,0.7326785117745491,0.2802932478398015,2.950677540270633,0.3202342601297895,0.25402378856749624,-0.5093790141586638,0.7326785117745491,0.2802932478398015,2.950677540270633,0.3202342601297895,0.25402378856749624,-0.5093790141586638,0.7326785117745491,0.2802932478398015
0.7508831286152631,0.1751666031742111,3.1588034696881353,0.33403161904054374,0.2641818925395909,-0.3174642312784947,0.7508831286152631,0.1751666031742111,3.1588034696881353,0.33403161904054374,0.2641818925395909,-0.3174642312784947,0.7508831286152631,0.1751666031742111,3.1588034696881353,0.33403161904054374,0.2641818925395909,-0.3174642312784947,0.7508831286152631,0.1751666031742111
0.8614128257469615,0.21863584797229646,3.315590191565128,0.37612842591269985,0.3030651250156159,-0.061217544718976814,0.8614128257469615,0.21863584797229646,3.315590191565128,0.37612842591269985,0.3030651250156159,-0.061217544718976814,0.8614128257469615,0.21863584797229646,3.315590191565128,0.37612842591269985,0.3030651250156159,-0.061217544718976814,0.8614128257469615,0.21863584797229646
1.1243081511516049,0.27386729350318645,3.5299857158860433,0.42820874689836125,0.3869420395323441,1.0732455992176477,1.1243081511516049,0.27386729350318645,3.5299857158860433,0.42820874689836125,0.3869420395323441,1.0732455992176477,1.1243081511516049,0.27386729350318645,3.5299857158860433,0.42820874689836125,0.3869420395323441,1.0732455992176477,1.1243081511516049,0.27386729350318645
1.3547966102640014,0.2472714070353936,3.415889591248981,0.5297212975094617,0.45793717503539527,-0.36286268064264143,1.3547966102640014,0.2472714070353936,3.415889591248981,0.5297212975094617,0.45793717503539527,-0.36286268064264143,1.3547966102640014,0.2472714070353936,3.415889591248981,0.5297212975094617,0.45793717503539527,-0.36286268064264143,1.3547966102640014,0.2472714070353936
1.2328978029991926,0.19102011346008055,3.139808347877564,0.5313415054115868,0.4156027154303304,0.13548544220105366,1.2328978029991926,0.19102011346008055,3.139808347877564,0.5313415054115868,0.4156027154303304,0.13548544220105366,1.2328978029991926,0.19102011346008055,3.139808347877564,0.5313415054115868,0.4156027154303304,0.13548544220105366,1.2328978029991926,0.19102011346008055
0.7426231732142871,0.21786584961179664,3.2994253013683985,0.33774956928988453,0.24777178048238757,-0.07787619908605507,0.7426231732142871,0.21786584961179664,3.2994253013683985,0.33774956928988453,0.24777178048238757,-0.07787619908605507,0.7426231732142871,0.21786584961179664,3.2994253013683985,0.33774956928988453,0.24777178048238757,-0.07787619908605507,0.7426231732142871,0.21786584961179664
0.3610028367991026,-0.004424089442672094,3.356379099608074,0.1443569355330685,0.10482046545425362,0.10800147280558861,0.3610028367991026,-0.004424089442672094,3.356379099608074,0.1443569355330685,0.10482046545425362,0.10800147280558861,0.3610028367991026,-0.004424089442672094,3.356379099608074,0.1443569355330685,0.10482046545425362,0.10800147280558861,0.3610028367991026,-0.004424089442672094
